,sector,type,usd_per_ton,output,share_exporting_firms,cutoff,supply_data,country,country_ISO,final_demand,export
6910,ARE_vol,VOL,1000,793.37,0.998903412,0,USD,ARE,ARE,520.6083759,792.5
6911,ARE_mil,MIL,1000,900.87,0.736110649,0,USD,ARE,ARE,750.1664926,663.14
6912,ARE_pcr,PCR,1000,105.21,0.992111016,0,USD,ARE,ARE,71.19400893,104.38
6913,ARE_sgr,SGR,1000,557.3,0.998654226,0,USD,ARE,ARE,256.5364226,556.55
6914,ARE_ofd,OFD,1000,6988.5,0.275409601,0,USD,ARE,ARE,3659.804501,1924.7
6915,ARE_b_t,B_T,1000,2852.8,0.436041784,0,USD,ARE,ARE,2016.074504,1243.94
6916,ARE_tex,TEX,1000,2285.5,0.291459199,0,USD,ARE,ARE,1230.072852,666.13
6917,ARE_wap,WAP,1000,2501,0.154362255,0,USD,ARE,ARE,1973.810793,386.06
6918,ARE_lea,LEA,1000,753.49,0.10710162,0,USD,ARE,ARE,606.9230693,80.7
6919,ARE_lum,LUM,1000,1870.7,0.094718555,0,USD,ARE,ARE,310.6539818,177.19
6920,ARE_ppp,PPP,1000,3053.7,0.251959917,0,USD,ARE,ARE,302.489891,769.41
6921,ARE_p_c,P_C,1000,17835,0.668432296,0,USD,ARE,ARE,3606.255065,11921.49
6922,ARE_chm,CHM,1000,25385,0.340784321,0,USD,ARE,ARE,16550.66317,8650.81
6923,ARE_bph,BPH,1000,5018.5,0.133757099,0,USD,ARE,ARE,4393.176026,671.26
6924,ARE_rpp,RPP,1000,9125.8,0.150885402,0,USD,ARE,ARE,6711.403146,1376.95
6925,ARE_nmm,NMM,1000,12971,0.149090278,0,USD,ARE,ARE,2799.587503,1933.85
6926,ARE_i_s,I_S,1000,18979,0.154252068,0,USD,ARE,ARE,3144.957111,2927.55
6927,ARE_nfm,NFM,1000,23905,0.950635014,0,USD,ARE,ARE,3188.324702,22724.93
6928,ARE_fmp,FMP,1000,8167.8,0.253632557,0,USD,ARE,ARE,1784.84552,2071.62
6929,ARE_ele,ELE,1000,6817.9,0.445656287,0,USD,ARE,ARE,4085.773273,3038.44
6930,ARE_eeq,EEQ,1000,3152.5,0.70191594,0,USD,ARE,ARE,1346.741341,2212.79
6931,ARE_ome,OME,1000,13848,0.209445407,0,USD,ARE,ARE,3129.998798,2900.4
6932,ARE_mvh,MVH,1000,8425.6,0.29722631,0,USD,ARE,ARE,5794.588288,2504.31
6933,ARE_otn,OTN,1000,3272.2,0.482103783,0,USD,ARE,ARE,2315.429728,1577.54
6934,ARE_omf,OMF,1000,9411.9,0.631535609,0,USD,ARE,ARE,6355.590791,5943.95
6935,ARE_ely,ELY,1000,12135,4.45E-05,0,USD,ARE,ARE,4728.198434,0.54
6936,ARE_gdt,GDT,1000,2483,0.031570681,0,USD,ARE,ARE,35.56190615,78.39
6937,ARE_wtr,WTR,1000,15184,0.007451923,0,USD,ARE,ARE,14464.34488,113.15
6938,ARE_cns,CNS,1000,96233,0.008023235,0,USD,ARE,ARE,76510.53197,772.1
6939,ARE_trd,TRD,1000,34778,0.04307637,0,USD,ARE,ARE,28835.87518,1498.11
6940,ARE_afs,AFS,1000,16441,0.027112706,0,USD,ARE,ARE,15666.03073,445.76
6941,ARE_otp,OTP,1000,19396,0.144989689,0,USD,ARE,ARE,14545.51902,2812.22
6942,ARE_wtp,WTP,1000,4077.8,0.182571485,0,USD,ARE,ARE,3005.132507,744.49
6943,ARE_atp,ATP,1000,4917.5,0.323066599,0,USD,ARE,ARE,2971.658042,1588.68
6944,ARE_whs,WHS,1000,6684,0.109694794,0,USD,ARE,ARE,2462.110826,733.2
6945,ARE_cmn,CMN,1000,24120,0.061761194,0,USD,ARE,ARE,17420.34948,1489.68
6946,ARE_ofi,OFI,1000,26144,0.077109853,0,USD,ARE,ARE,23011.7648,2015.96
6947,ARE_ins,INS,1000,1657.4,0.491854712,0,USD,ARE,ARE,1048.064668,815.2
6948,ARE_rsa,RSA,1000,4990.4,0.023571257,0,USD,ARE,ARE,1704.582132,117.63
6949,ARE_obs,OBS,1000,16461,0.321625053,0,USD,ARE,ARE,2767.012022,5294.27
6950,ARE_ros,ROS,1000,13089,0.04450149,0,USD,ARE,ARE,5652.821292,582.48
6951,ARE_osg,OSG,1000,9228.2,0.025658308,0,USD,ARE,ARE,8961.704632,236.78
6952,ARE_edu,EDU,1000,9767.8,0.071810438,0,USD,ARE,ARE,9257.02828,701.43
6953,ARE_hht,HHT,1000,15092,0.022434402,0,USD,ARE,ARE,14677.98641,338.58
6954,ARE_dwe,DWE,1000,11184,0,0,USD,ARE,ARE,11145.84877,0
6955,XWS_pdr,PDR,1000,159.92,0.000562781,0,USD,XWS,XWS,8.20800915,0.09
6956,XWS_wht,WHT,1000,13107,0.003578241,0,USD,XWS,XWS,4329.269901,46.9
6957,XWS_gro,GRO,1000,4024.7,0.010825652,0,USD,XWS,XWS,3815.735913,43.57
6958,XWS_v_f,V_F,1000,22542,0.033822199,0,USD,XWS,XWS,16462.88756,762.42
6959,XWS_osd,OSD,1000,1713.5,0.004703823,0,USD,XWS,XWS,85.2619182,8.06
6960,XWS_c_b,C_B,1000,124.61,0.00425327,0,USD,XWS,XWS,49.86164797,0.53
6961,XWS_pfb,PFB,1000,4213.5,0.060707251,0,USD,XWS,XWS,3974.958499,255.79
6962,XWS_ocr,OCR,1000,2274.6,0.068570298,0,USD,XWS,XWS,328.4232536,155.97
6963,XWS_ctl,CTL,1000,3811.2,0.016399034,0,USD,XWS,XWS,2398.69877,62.5
6964,XWS_oap,OAP,1000,4295.8,0.025606406,0,USD,XWS,XWS,3493.499244,110
6965,XWS_rmk,RMK,1000,8288,9.65E-06,0,USD,XWS,XWS,8.67409035,0.08
6966,XWS_wol,WOL,1000,1897.2,0.026955513,0,USD,XWS,XWS,692.7606238,51.14
6967,XWS_frs,FRS,1000,1449.2,0.018982887,0,USD,XWS,XWS,468.6623956,27.51
6968,XWS_fsh,FSH,1000,1266.9,0.10579367,0,USD,XWS,XWS,791.0175695,134.03
6969,XWS_coa,COA,1000,106.89,0.137618112,0,USD,XWS,XWS,2.91846902,14.71
6970,XWS_oil,OIL,1000,117590,0.790848627,0,USD,XWS,XWS,10.61617557,92995.89
6971,XWS_gas,GAS,1000,4373.5,0.774610724,0,USD,XWS,XWS,322.5220283,3387.76
6972,XWS_oxt,OXT,1000,564.23,0.206174787,0,USD,XWS,XWS,213.5123772,116.33
6973,XWS_cmt,CMT,1000,2655.2,0.030314101,0,USD,XWS,XWS,1992.671525,80.49
6974,XWS_omt,OMT,1000,672.39,0.060232901,0,USD,XWS,XWS,496.3226918,40.5
6975,XWS_vol,VOL,1000,560.51,0.197284616,0,USD,XWS,XWS,430.4980615,110.58
6976,XWS_mil,MIL,1000,18663,0.010870707,0,USD,XWS,XWS,13434.42413,202.88
6977,XWS_pcr,PCR,1000,51.264,0.025749064,0,USD,XWS,XWS,13.39232292,1.32
6978,XWS_sgr,SGR,1000,256.03,0.134281139,0,USD,XWS,XWS,102.7258664,34.38
6979,XWS_ofd,OFD,1000,20235,0.034905856,0,USD,XWS,XWS,13746.0763,706.32
6980,XWS_b_t,B_T,1000,12796,0.018278368,0,USD,XWS,XWS,10756.66384,233.89
6981,XWS_tex,TEX,1000,264.89,0.244705349,0,USD,XWS,XWS,149.8474864,64.82
6982,XWS_wap,WAP,1000,355.92,0.366262081,0,USD,XWS,XWS,268.1294685,130.36
6983,XWS_lea,LEA,1000,170.74,0.679337004,0,USD,XWS,XWS,106.8734607,115.99
6984,XWS_lum,LUM,1000,390.91,0.065257988,0,USD,XWS,XWS,170.9517899,25.51
6985,XWS_ppp,PPP,1000,1119.1,0.21569118,0,USD,XWS,XWS,104.3329231,241.38
6986,XWS_p_c,P_C,1000,28547,0.049413248,0,USD,XWS,XWS,1227.040003,1410.6
6987,XWS_chm,CHM,1000,2546.4,0.185080899,0,USD,XWS,XWS,702.8276308,471.29
6988,XWS_bph,BPH,1000,876.14,0.086664232,0,USD,XWS,XWS,236.4481728,75.93
6989,XWS_rpp,RPP,1000,1937.8,0.099179482,0,USD,XWS,XWS,252.2645566,192.19
6990,XWS_nmm,NMM,1000,2699.5,0.04036303,0,USD,XWS,XWS,161.2026116,108.96
6991,XWS_i_s,I_S,1000,442.33,0.418081523,0,USD,XWS,XWS,40.58467115,184.93
6992,XWS_nfm,NFM,1000,1689.6,0.851775568,0,USD,XWS,XWS,388.4320645,1439.16
6993,XWS_fmp,FMP,1000,1481.4,0.081146213,0,USD,XWS,XWS,459.0956688,120.21
6994,XWS_ele,ELE,1000,553.66,0.163493841,0,USD,XWS,XWS,360.7065958,90.52
6995,XWS_eeq,EEQ,1000,449.21,0.797956412,0,USD,XWS,XWS,193.3236028,358.45
6996,XWS_ome,OME,1000,902.24,0.2009554,0,USD,XWS,XWS,620.1653528,181.31
6997,XWS_mvh,MVH,1000,162.3,0.338632163,0,USD,XWS,XWS,127.0728204,54.96
6998,XWS_otn,OTN,1000,839.2,0.047676358,0,USD,XWS,XWS,582.8818087,40.01
6999,XWS_omf,OMF,1000,881.65,0.658254409,0,USD,XWS,XWS,603.0975446,580.35
7000,XWS_ely,ELY,1000,26923,0.000658916,0,USD,XWS,XWS,10399.36063,17.74
7001,XWS_gdt,GDT,1000,1324.9,0.166405012,0,USD,XWS,XWS,96.43088357,220.47
7002,XWS_wtr,WTR,1000,5753.4,0.023500886,0,USD,XWS,XWS,3111.697593,135.21
7003,XWS_cns,CNS,1000,75096,0.003815782,0,USD,XWS,XWS,66957.70872,286.55
7004,XWS_trd,TRD,1000,29004,0.036541856,0,USD,XWS,XWS,15172.60634,1059.86
7005,XWS_afs,AFS,1000,11410,0.046628396,0,USD,XWS,XWS,9894.764577,532.03
7006,XWS_otp,OTP,1000,27294,0.180608925,0,USD,XWS,XWS,11331.82924,4929.54
7007,XWS_wtp,WTP,1000,2643.4,0.179556632,0,USD,XWS,XWS,1027.064934,474.64
7008,XWS_atp,ATP,1000,6048.5,0.328494668,0,USD,XWS,XWS,2265.669631,1986.9
7009,XWS_whs,WHS,1000,6586.1,0.2039553,0,USD,XWS,XWS,1979.005871,1343.27
7010,XWS_cmn,CMN,1000,13696,0.087103534,0,USD,XWS,XWS,8423.874681,1192.97
7011,XWS_ofi,OFI,1000,4335.9,0.097629097,0,USD,XWS,XWS,818.2918004,423.31
7012,XWS_ins,INS,1000,1893.6,0.310482678,0,USD,XWS,XWS,730.6265559,587.93
7013,XWS_rsa,RSA,1000,6652.6,0.044414214,0,USD,XWS,XWS,5173.486296,295.47
7014,XWS_obs,OBS,1000,13836,0.538204683,0,USD,XWS,XWS,2844.404266,7446.6
7015,XWS_ros,ROS,1000,12041,0.039831409,0,USD,XWS,XWS,5505.556038,479.61
7016,XWS_osg,OSG,1000,23027,0.012777175,0,USD,XWS,XWS,22518.98372,294.22
7017,XWS_edu,EDU,1000,12812,0.068692632,0,USD,XWS,XWS,12010.14756,880.09
7018,XWS_hht,HHT,1000,26718,0.013853582,0,USD,XWS,XWS,25799.27297,370.14
7019,XWS_dwe,DWE,1000,2516.1,0,0,USD,XWS,XWS,1435.253851,0
7020,EGY_pdr,PDR,1000,6527.7,0.00118112,0,USD,EGY,EGY,1374.309653,7.71
7021,EGY_wht,WHT,1000,5904.8,0.002650386,0,USD,EGY,EGY,2821.78398,15.65
7022,EGY_gro,GRO,1000,5574.8,0.002604578,0,USD,EGY,EGY,1815.03927,14.52
7023,EGY_v_f,V_F,1000,19464,0.107789766,0,USD,EGY,EGY,12664.67392,2098.02
7024,EGY_osd,OSD,1000,3303.2,0.024046379,0,USD,EGY,EGY,1309.481831,79.43
7025,EGY_c_b,C_B,1000,2645.2,0.002740814,0,USD,EGY,EGY,1316.580379,7.25
7026,EGY_pfb,PFB,1000,3916.8,0.037160437,0,USD,EGY,EGY,1500.425115,145.55
7027,EGY_ocr,OCR,1000,415.51,0.595148131,0,USD,EGY,EGY,100.3913659,247.29
7028,EGY_ctl,CTL,1000,1564.6,0.006110188,0,USD,EGY,EGY,1277.966734,9.56
7029,EGY_oap,OAP,1000,1513.6,0.025118922,0,USD,EGY,EGY,1391.851363,38.02
7030,EGY_rmk,RMK,1000,1875.2,0.00383959,0,USD,EGY,EGY,1329.302896,7.2
7031,EGY_wol,WOL,1000,45.288,1.074677619,0,USD,EGY,EGY,10.51317461,48.67
7032,EGY_frs,FRS,1000,7.4963,0.424209277,0,USD,EGY,EGY,4.558761295,3.18
7033,EGY_fsh,FSH,1000,5043.4,0.017644843,0,USD,EGY,EGY,3841.366107,88.99
7034,EGY_coa,COA,1000,0.35353,0.594008995,0,USD,EGY,EGY,0.00037122,0.21
7035,EGY_oil,OIL,1000,17847,0.357223623,0,USD,EGY,EGY,0.342174063,6375.37
7036,EGY_gas,GAS,1000,4777.8,0.173772448,0,USD,EGY,EGY,165.4020737,830.25
7037,EGY_oxt,OXT,1000,1198.8,0.491574908,0,USD,EGY,EGY,12.31229665,589.3
7038,EGY_cmt,CMT,1000,3143.1,0.021265629,0,USD,EGY,EGY,2407.788332,66.84
7039,EGY_omt,OMT,1000,1572.3,0.010945748,0,USD,EGY,EGY,1044.710134,17.21
7040,EGY_vol,VOL,1000,426.61,0.40826516,0,USD,EGY,EGY,193.824778,174.17
7041,EGY_mil,MIL,1000,8322.3,0.053857708,0,USD,EGY,EGY,6364.942345,448.22
7042,EGY_pcr,PCR,1000,4783.1,0.012807593,0,USD,EGY,EGY,4440.108494,61.26
7043,EGY_sgr,SGR,1000,2160.5,0.153904189,0,USD,EGY,EGY,1460.319274,332.51
7044,EGY_ofd,OFD,1000,28491,0.057105402,0,USD,EGY,EGY,20383.51169,1626.99
7045,EGY_b_t,B_T,1000,11754,0.015777608,0,USD,EGY,EGY,10598.26975,185.45
7046,EGY_tex,TEX,1000,25174,0.071847144,0,USD,EGY,EGY,9171.384969,1808.68
7047,EGY_wap,WAP,1000,25653,0.091238452,0,USD,EGY,EGY,21708.76453,2340.54
7048,EGY_lea,LEA,1000,1435.4,0.155817194,0,USD,EGY,EGY,270.3610897,223.66
7049,EGY_lum,LUM,1000,5665.3,0.02837449,0,USD,EGY,EGY,4753.950692,160.75
7050,EGY_ppp,PPP,1000,3174.6,0.182911233,0,USD,EGY,EGY,1733.772909,580.67
7051,EGY_p_c,P_C,1000,14983,0.134451045,0,USD,EGY,EGY,5503.441534,2014.48
7052,EGY_chm,CHM,1000,11143,0.312800862,0,USD,EGY,EGY,4491.545359,3485.54
7053,EGY_bph,BPH,1000,2870.3,0.134261227,0,USD,EGY,EGY,1389.607714,385.37
7054,EGY_rpp,RPP,1000,3472.6,0.231990439,0,USD,EGY,EGY,1436.718775,805.61
7055,EGY_nmm,NMM,1000,12105,0.101064849,0,USD,EGY,EGY,4260.975744,1223.39
7056,EGY_i_s,I_S,1000,3300.1,0.251807521,0,USD,EGY,EGY,169.8026486,830.99
7057,EGY_nfm,NFM,1000,5659.1,0.29028114,0,USD,EGY,EGY,966.143073,1642.73
7058,EGY_fmp,FMP,1000,7542.5,0.045270136,0,USD,EGY,EGY,2179.118502,341.45
7059,EGY_ele,ELE,1000,7088.8,0.127195012,0,USD,EGY,EGY,3412.647507,901.66
7060,EGY_eeq,EEQ,1000,1682.7,0.869554882,0,USD,EGY,EGY,574.6443408,1463.2
7061,EGY_ome,OME,1000,698.65,0.279324411,0,USD,EGY,EGY,316.5402489,195.15
7062,EGY_mvh,MVH,1000,5994.3,0.043232738,0,USD,EGY,EGY,5504.545082,259.15
7063,EGY_otn,OTN,1000,1663.5,0.031181244,0,USD,EGY,EGY,1035.137659,51.87
7064,EGY_omf,OMF,1000,1972.8,0.166195255,0,USD,EGY,EGY,393.1437701,327.87
7065,EGY_ely,ELY,1000,11231,0.002616864,0,USD,EGY,EGY,4570.43095,29.39
7066,EGY_gdt,GDT,1000,431.01,0.181086286,0,USD,EGY,EGY,56.07509465,78.05
7067,EGY_wtr,WTR,1000,3684.5,0.007034876,0,USD,EGY,EGY,1261.353025,25.92
7068,EGY_cns,CNS,1000,31314,0.033378042,0,USD,EGY,EGY,28990.87077,1045.2
7069,EGY_trd,TRD,1000,26933,0.017758141,0,USD,EGY,EGY,19251.88907,478.28
7070,EGY_afs,AFS,1000,11037,0.025853946,0,USD,EGY,EGY,10335.85406,285.35
7071,EGY_otp,OTP,1000,21746,0.365183022,0,USD,EGY,EGY,14306.99589,7941.27
7072,EGY_wtp,WTP,1000,2015.9,0.107926981,0,USD,EGY,EGY,1709.433664,217.57
7073,EGY_atp,ATP,1000,3663.8,0.399754353,0,USD,EGY,EGY,2376.006406,1464.62
7074,EGY_whs,WHS,1000,4012.7,0.216335634,0,USD,EGY,EGY,2605.85004,868.09
7075,EGY_cmn,CMN,1000,26098,0.054329834,0,USD,EGY,EGY,22358.63679,1417.9
7076,EGY_ofi,OFI,1000,11871,0.026501558,0,USD,EGY,EGY,7507.03478,314.6
7077,EGY_ins,INS,1000,6032,0.04303382,0,USD,EGY,EGY,4972.84422,259.58
7078,EGY_rsa,RSA,1000,4332.7,0.01912895,0,USD,EGY,EGY,2449.133815,82.88
7079,EGY_obs,OBS,1000,10002,0.139438112,0,USD,EGY,EGY,1453.785854,1394.66
7080,EGY_ros,ROS,1000,13841,0.079964598,0,USD,EGY,EGY,13025.32444,1106.79
7081,EGY_osg,OSG,1000,17493,0.011068427,0,USD,EGY,EGY,16702.56529,193.62
7082,EGY_edu,EDU,1000,14174,0.036617045,0,USD,EGY,EGY,11283.24602,519.01
7083,EGY_hht,HHT,1000,22958,0.015110637,0,USD,EGY,EGY,21794.09186,346.91
7084,EGY_dwe,DWE,1000,14861,0,0,USD,EGY,EGY,14370.31403,0
7085,MAR_pdr,PDR,1000,7.4314,0.013456415,0,USD,MAR,MAR,4.476237587,0.1
7086,MAR_wht,WHT,1000,5512.7,0.013024471,0,USD,MAR,MAR,3301.992024,71.8
7087,MAR_gro,GRO,1000,2477.2,0.013244793,0,USD,MAR,MAR,1499.542245,32.81
7088,MAR_v_f,V_F,1000,5979.6,0.279175865,0,USD,MAR,MAR,4411.889142,1669.36
7089,MAR_osd,OSD,1000,447.19,0.010800778,0,USD,MAR,MAR,193.8836241,4.83
7090,MAR_c_b,C_B,1000,446.04,0,0,USD,MAR,MAR,3.969588663,0
7091,MAR_pfb,PFB,1000,1188.3,0.024859042,0,USD,MAR,MAR,282.5657861,29.54
7092,MAR_ocr,OCR,1000,575.8,0.201180966,0,USD,MAR,MAR,430.5915383,115.84
7093,MAR_ctl,CTL,1000,1543.1,0.010647398,0,USD,MAR,MAR,813.3117505,16.43
7094,MAR_oap,OAP,1000,1739.3,0.021922613,0,USD,MAR,MAR,1281.2226,38.13
7095,MAR_rmk,RMK,1000,890.59,0.003716637,0,USD,MAR,MAR,167.1545473,3.31
7096,MAR_wol,WOL,1000,3608.9,0.00666131,0,USD,MAR,MAR,152.980057,24.04
7097,MAR_frs,FRS,1000,664.13,0.023218346,0,USD,MAR,MAR,633.9102907,15.42
7098,MAR_fsh,FSH,1000,681.24,0.197257941,0,USD,MAR,MAR,619.0093008,134.38
7099,MAR_coa,COA,1000,2.2256,0,0,USD,MAR,MAR,0.000147599,0
7100,MAR_oil,OIL,1000,11.494,0.000870019,0,USD,MAR,MAR,0.000414445,0.01
7101,MAR_gas,GAS,1000,8.6466,0,0,USD,MAR,MAR,6.38E-05,0
7102,MAR_oxt,OXT,1000,5406.1,0.270311315,0,USD,MAR,MAR,44.45420882,1461.33
7103,MAR_cmt,CMT,1000,3118.4,0.036521934,0,USD,MAR,MAR,2734.305012,113.89
7104,MAR_omt,OMT,1000,1328.6,0.014790005,0,USD,MAR,MAR,756.7783572,19.65
7105,MAR_vol,VOL,1000,697.2,0.262693632,0,USD,MAR,MAR,523.8566434,183.15
7106,MAR_mil,MIL,1000,1599.7,0.084722135,0,USD,MAR,MAR,663.2566102,135.53
7107,MAR_pcr,PCR,1000,76.807,0.016274558,0,USD,MAR,MAR,5.608645012,1.25
7108,MAR_sgr,SGR,1000,2868.5,0.016977514,0,USD,MAR,MAR,1978.339889,48.7
7109,MAR_ofd,OFD,1000,10284,0.245745819,0,USD,MAR,MAR,7280.071287,2527.25
7110,MAR_b_t,B_T,1000,1836.8,0.030672909,0,USD,MAR,MAR,299.8491108,56.34
7111,MAR_tex,TEX,1000,3991.1,0.082779184,0,USD,MAR,MAR,445.5142285,330.38
7112,MAR_wap,WAP,1000,7763.3,0.527183028,0,USD,MAR,MAR,5632.702483,4092.68
7113,MAR_lea,LEA,1000,4240.7,0.132966256,0,USD,MAR,MAR,1434.396577,563.87
7114,MAR_lum,LUM,1000,1850.8,0.045515453,0,USD,MAR,MAR,552.4592675,84.24
7115,MAR_ppp,PPP,1000,3115.7,0.040064833,0,USD,MAR,MAR,114.8056491,124.83
7116,MAR_p_c,P_C,1000,6553.7,0.078215359,0,USD,MAR,MAR,1211.11867,512.6
7117,MAR_chm,CHM,1000,9238,0.421241611,0,USD,MAR,MAR,2316.813075,3891.43
7118,MAR_bph,BPH,1000,2894.6,0.037259034,0,USD,MAR,MAR,491.7107757,107.85
7119,MAR_rpp,RPP,1000,3501.4,0.056774433,0,USD,MAR,MAR,580.9680757,198.79
7120,MAR_nmm,NMM,1000,6102.1,0.027226692,0,USD,MAR,MAR,251.745666,166.14
7121,MAR_i_s,I_S,1000,2265.1,0.045167984,0,USD,MAR,MAR,34.36299204,102.31
7122,MAR_nfm,NFM,1000,1594.7,0.371762714,0,USD,MAR,MAR,32.18900855,592.85
7123,MAR_fmp,FMP,1000,3621.3,0.036906636,0,USD,MAR,MAR,645.128158,133.65
7124,MAR_ele,ELE,1000,4353.4,0.192017733,0,USD,MAR,MAR,2581.03578,835.93
7125,MAR_eeq,EEQ,1000,4738.6,0.735096864,0,USD,MAR,MAR,1853.935804,3483.33
7126,MAR_ome,OME,1000,3734.2,0.049252852,0,USD,MAR,MAR,2993.745426,183.92
7127,MAR_mvh,MVH,1000,4815.1,0.465979938,0,USD,MAR,MAR,2486.105524,2243.74
7128,MAR_otn,OTN,1000,1897.8,0.179028349,0,USD,MAR,MAR,483.1217685,339.76
7129,MAR_omf,OMF,1000,2944.9,0.067251859,0,USD,MAR,MAR,971.4357485,198.05
7130,MAR_ely,ELY,1000,5238.6,0.003155423,0,USD,MAR,MAR,1552.987835,16.53
7131,MAR_gdt,GDT,1000,22.028,0,0,USD,MAR,MAR,0.003453439,0
7132,MAR_wtr,WTR,1000,13550,0.00584797,0,USD,MAR,MAR,842.6267377,79.24
7133,MAR_cns,CNS,1000,16599,0.002623652,0,USD,MAR,MAR,15401.63748,43.55
7134,MAR_trd,TRD,1000,12455,0.021633882,0,USD,MAR,MAR,4286.555728,269.45
7135,MAR_afs,AFS,1000,2391.4,0.067491846,0,USD,MAR,MAR,1525.405928,161.4
7136,MAR_otp,OTP,1000,9537.5,0.249922936,0,USD,MAR,MAR,3223.040936,2383.64
7137,MAR_wtp,WTP,1000,1548.8,0.100987862,0,USD,MAR,MAR,1014.098346,156.41
7138,MAR_atp,ATP,1000,2967.8,0.516001752,0,USD,MAR,MAR,1037.317732,1531.39
7139,MAR_whs,WHS,1000,2051.2,0.231323128,0,USD,MAR,MAR,463.4483363,474.49
7140,MAR_cmn,CMN,1000,2993,0.159492148,0,USD,MAR,MAR,1182.018844,477.36
7141,MAR_ofi,OFI,1000,1717,0.023989517,0,USD,MAR,MAR,63.70104967,41.19
7142,MAR_ins,INS,1000,618.67,0.232983658,0,USD,MAR,MAR,157.6526511,144.14
7143,MAR_rsa,RSA,1000,1321.1,0.052736356,0,USD,MAR,MAR,614.7249914,69.67
7144,MAR_obs,OBS,1000,7435.9,0.288390107,0,USD,MAR,MAR,846.6674912,2144.44
7145,MAR_ros,ROS,1000,2854.9,0.061021402,0,USD,MAR,MAR,1086.243377,174.21
7146,MAR_osg,OSG,1000,12116,0.047258171,0,USD,MAR,MAR,9292.423236,572.58
7147,MAR_edu,EDU,1000,13428,0.102237116,0,USD,MAR,MAR,7567.61039,1372.84
7148,MAR_hht,HHT,1000,17646,0.060147909,0,USD,MAR,MAR,13223.50433,1061.37
7149,MAR_dwe,DWE,1000,3705.5,0,0,USD,MAR,MAR,3705.45638,0
7150,TUN_pdr,PDR,1000,0.26051,0,0,USD,TUN,TUN,9.28E-05,0
7151,TUN_wht,WHT,1000,611.08,0.000130916,0,USD,TUN,TUN,1.952912707,0.08
7152,TUN_gro,GRO,1000,69.528,0.0480382,0,USD,TUN,TUN,14.54112839,3.34
7153,TUN_v_f,V_F,1000,2348.3,0.140578291,0,USD,TUN,TUN,858.4696809,330.12
7154,TUN_osd,OSD,1000,337.38,0.001926611,0,USD,TUN,TUN,0.122807214,0.65
7155,TUN_c_b,C_B,1000,278.06,0.002841113,0,USD,TUN,TUN,46.71054886,0.79
7156,TUN_pfb,PFB,1000,75.986,0.322691022,0,USD,TUN,TUN,48.71606052,24.52
7157,TUN_ocr,OCR,1000,299.26,0.065060483,0,USD,TUN,TUN,179.9687786,19.47
7158,TUN_ctl,CTL,1000,246.34,0.016359503,0,USD,TUN,TUN,162.3088799,4.03
7159,TUN_oap,OAP,1000,428.96,0.028301007,0,USD,TUN,TUN,342.7116643,12.14
7160,TUN_rmk,RMK,1000,482.71,8.29E-05,0,USD,TUN,TUN,2.492501299,0.04
7161,TUN_wol,WOL,1000,69.325,0.169491525,0,USD,TUN,TUN,43.59078211,11.75
7162,TUN_frs,FRS,1000,202.74,0.075712736,0,USD,TUN,TUN,160.9712991,15.35
7163,TUN_fsh,FSH,1000,343.09,0.121046956,0,USD,TUN,TUN,243.7498557,41.53
7164,TUN_coa,COA,1000,2.5019,0.515608138,0,USD,TUN,TUN,0.337573429,1.29
7165,TUN_oil,OIL,1000,1696.9,0.626701632,0,USD,TUN,TUN,1.328382332,1063.45
7166,TUN_gas,GAS,1000,371.3,0.018502559,0,USD,TUN,TUN,67.73913225,6.87
7167,TUN_oxt,OXT,1000,968.75,0.094781935,0,USD,TUN,TUN,101.5075624,91.82
7168,TUN_cmt,CMT,1000,491.78,0.016104762,0,USD,TUN,TUN,422.7992776,7.92
7169,TUN_omt,OMT,1000,284.43,0.023239461,0,USD,TUN,TUN,232.2445493,6.61
7170,TUN_vol,VOL,1000,1314.9,0.274454331,0,USD,TUN,TUN,906.7940311,360.88
7171,TUN_mil,MIL,1000,1900.3,0.03109509,0,USD,TUN,TUN,1246.187698,59.09
7172,TUN_pcr,PCR,1000,1.2983,0.0385119,0,USD,TUN,TUN,0.047001524,0.05
7173,TUN_sgr,SGR,1000,48.112,0.0378284,0,USD,TUN,TUN,1.021096303,1.82
7174,TUN_ofd,OFD,1000,4924.9,0.079723446,0,USD,TUN,TUN,2446.599203,392.63
7175,TUN_b_t,B_T,1000,228.97,0.199589466,0,USD,TUN,TUN,183.0015737,45.7
7176,TUN_tex,TEX,1000,1895.1,0.208801646,0,USD,TUN,TUN,688.4807205,395.7
7177,TUN_wap,WAP,1000,3575.7,0.934493945,0,USD,TUN,TUN,2594.407972,3341.47
7178,TUN_lea,LEA,1000,1082.8,0.706030661,0,USD,TUN,TUN,584.3009647,764.49
7179,TUN_lum,LUM,1000,724.8,0.037072296,0,USD,TUN,TUN,11.58147479,26.87
7180,TUN_ppp,PPP,1000,605.62,0.360589148,0,USD,TUN,TUN,47.72157151,218.38
7181,TUN_p_c,P_C,1000,1228.3,0.158430351,0,USD,TUN,TUN,298.6430862,194.6
7182,TUN_chm,CHM,1000,3101,0.382728152,0,USD,TUN,TUN,924.3176511,1186.84
7183,TUN_bph,BPH,1000,324.69,0.186362376,0,USD,TUN,TUN,243.4849171,60.51
7184,TUN_rpp,RPP,1000,1218.4,0.329456664,0,USD,TUN,TUN,288.8671759,401.41
