labels,sector,type,essential,usd_per_ton,output,final_demand,share_exporting_firms,cutoff,supply_data,country,country_ISO
COL_Electrical and Machinery,COL_Electrical and Machinery,utility,TRUE,1000,11842673.42,2284175.617,0.030997862,0,USD,Colombia,COL
COL_Transport Equipment,COL_Transport Equipment,utility,TRUE,1000,3608804.191,1383294.34,0.066953153,0,USD,Colombia,COL
COL_Other Manufacturing,COL_Other Manufacturing,manufacturing,TRUE,1000,6639995.063,6114721.29,0.01292102,0,USD,Colombia,COL
COL_Recycling,COL_Recycling,utility,TRUE,1000,1390855.095,19637.74222,0.026883409,0,USD,Colombia,COL
"COL_Electricity, Gas and Water","COL_Electricity, Gas and Water",utility,TRUE,1000,22939890.41,7853528.662,0.001685646,0,USD,Colombia,COL
COL_Construction,COL_Construction,construction,TRUE,1000,52909784.6,43868015.46,0.026910791,0,USD,Colombia,COL
COL_Maintenance and Repair,COL_Maintenance and Repair,construction,TRUE,1000,348709.8122,220353.1885,0.17629612,0,USD,Colombia,COL
COL_Wholesale Trade,COL_Wholesale Trade,trade,TRUE,1000,4494482.922,2840108.434,0.176296165,0,USD,Colombia,COL
COL_Retail Trade,COL_Retail Trade,trade,TRUE,1000,9996337.953,6316780.975,0.176296301,0,USD,Colombia,COL
COL_Hotels and Restraurants,COL_Hotels and Restraurants,service,TRUE,1000,52748623.95,27133749.04,0.065833216,0,USD,Colombia,COL
COL_Transport,COL_Transport,construction,TRUE,1000,31211418.87,19193117.98,0.023040103,0,USD,Colombia,COL
COL_Post and Telecommunications,COL_Post and Telecommunications,service,TRUE,1000,13406440.95,8147294.896,0.010748064,0,USD,Colombia,COL
COL_Finacial Intermediation and Business Activities,COL_Finacial Intermediation and Business Activities,service,TRUE,1000,92295452.13,23814405.74,0.013844212,0,USD,Colombia,COL
COL_Public Administration,COL_Public Administration,service,TRUE,1000,28335446.66,28071015.65,0.00927566,0,USD,Colombia,COL
"COL_Education, Health and Other Services","COL_Education, Health and Other Services",service,TRUE,1000,36641121.57,32278470.42,0.013172062,0,USD,Colombia,COL
COL_Private Households,COL_Private Households,service,TRUE,1000,2095811.985,1960923.749,0.063757432,0,USD,Colombia,COL
COL_Others,COL_Others,service,TRUE,1000,8675824.721,8653177.062,0.001877286,0,USD,Colombia,COL
COL_Re-export & Re-import,COL_Re-export & Re-import,imports,TRUE,1000,27001.5892,2106.250288,0.561745851,0,USD,Colombia,COL
COG_Agriculture,COG_Agriculture,agriculture,TRUE,1000,754808.5418,178888.5795,0.202882954,0,USD,Congo,COG
COG_Fishing,COG_Fishing,agriculture,TRUE,1000,38501.45969,3631.039399,0.187957339,0,USD,Congo,COG
COG_Mining and Quarrying,COG_Mining and Quarrying,mining,TRUE,1000,3142262.006,32655.12728,0.978236125,0,USD,Congo,COG
COG_Food & Beverages,COG_Food & Beverages,agriculture,TRUE,1000,642258.1889,295111.8244,0.016824285,0,USD,Congo,COG
COG_Textiles and Wearing Apparel,COG_Textiles and Wearing Apparel,manufacturing,TRUE,1000,152043.3248,39941.23802,0.039897961,0,USD,Congo,COG
COG_Wood and Paper,COG_Wood and Paper,manufacturing,TRUE,1000,517257.3969,22608.31878,0.076321237,0,USD,Congo,COG
"COG_Petroleum, Chemical and Non-Metallic Mineral Products","COG_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,1280177.259,117362.1926,0.046583981,0,USD,Congo,COG
COG_Metal Products,COG_Metal Products,manufacturing,TRUE,1000,607235.6916,31453.31537,0.173667102,0,USD,Congo,COG
COG_Electrical and Machinery,COG_Electrical and Machinery,utility,TRUE,1000,1622598.032,658261.5444,0.010741325,0,USD,Congo,COG
COG_Transport Equipment,COG_Transport Equipment,utility,TRUE,1000,674658.0903,329803.92,0.016351493,0,USD,Congo,COG
COG_Other Manufacturing,COG_Other Manufacturing,manufacturing,TRUE,1000,214681.9826,68509.2104,0.048975787,0,USD,Congo,COG
COG_Recycling,COG_Recycling,utility,TRUE,1000,46292.34927,17250.65312,0.150724562,0,USD,Congo,COG
"COG_Electricity, Gas and Water","COG_Electricity, Gas and Water",utility,TRUE,1000,907061.2516,452621.4651,0.007438062,0,USD,Congo,COG
COG_Construction,COG_Construction,construction,TRUE,1000,1910033.849,1428361.205,0.010073311,0,USD,Congo,COG
COG_Maintenance and Repair,COG_Maintenance and Repair,construction,TRUE,1000,53934.93213,18525.77995,0.249689765,0,USD,Congo,COG
COG_Wholesale Trade,COG_Wholesale Trade,trade,TRUE,1000,1249325.706,459064.877,0.032825659,0,USD,Congo,COG
COG_Retail Trade,COG_Retail Trade,trade,TRUE,1000,773371.2377,549769.7036,0.045039683,0,USD,Congo,COG
COG_Hotels and Restraurants,COG_Hotels and Restraurants,service,TRUE,1000,643300.8817,417927.2618,0.073213644,0,USD,Congo,COG
COG_Transport,COG_Transport,construction,TRUE,1000,1197374.814,214050.1092,0.15480764,0,USD,Congo,COG
COG_Post and Telecommunications,COG_Post and Telecommunications,service,TRUE,1000,1038857.327,300919.9475,0.054627894,0,USD,Congo,COG
COG_Finacial Intermediation and Business Activities,COG_Finacial Intermediation and Business Activities,service,TRUE,1000,5036462.126,789583.4096,0.000749293,0,USD,Congo,COG
COG_Public Administration,COG_Public Administration,service,TRUE,1000,1377115.989,1327484.668,0.009402251,0,USD,Congo,COG
"COG_Education, Health and Other Services","COG_Education, Health and Other Services",service,TRUE,1000,1810470.574,1336586.467,0.018367013,0,USD,Congo,COG
COG_Private Households,COG_Private Households,service,TRUE,1000,26776.74718,15054.71019,0.400626402,0,USD,Congo,COG
COG_Others,COG_Others,service,TRUE,1000,73795.63812,10200.8258,0.039284323,0,USD,Congo,COG
COG_Re-export & Re-import,COG_Re-export & Re-import,imports,TRUE,1000,12466.27469,2735.551087,0.77563399,0,USD,Congo,COG
CRI_Agriculture,CRI_Agriculture,agriculture,TRUE,1000,5338174.321,1485107.998,0.446934459,0,USD,Costa Rica,CRI
CRI_Fishing,CRI_Fishing,agriculture,TRUE,1000,338118.7353,50553.02407,0.746918951,0,USD,Costa Rica,CRI
CRI_Mining and Quarrying,CRI_Mining and Quarrying,mining,TRUE,1000,605581.8365,24859.79785,0.082720334,0,USD,Costa Rica,CRI
CRI_Food & Beverages,CRI_Food & Beverages,agriculture,TRUE,1000,4426203.682,2443392.2,0.217952863,0,USD,Costa Rica,CRI
CRI_Textiles and Wearing Apparel,CRI_Textiles and Wearing Apparel,manufacturing,TRUE,1000,1873426.372,1412976.609,0.121864907,0,USD,Costa Rica,CRI
CRI_Wood and Paper,CRI_Wood and Paper,manufacturing,TRUE,1000,2233232.873,135590.8717,0.171041228,0,USD,Costa Rica,CRI
"CRI_Petroleum, Chemical and Non-Metallic Mineral Products","CRI_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,6383351.462,880085.6849,0.224963871,0,USD,Costa Rica,CRI
CRI_Metal Products,CRI_Metal Products,manufacturing,TRUE,1000,2612186.746,58331.91357,0.130867831,0,USD,Costa Rica,CRI
CRI_Electrical and Machinery,CRI_Electrical and Machinery,utility,TRUE,1000,8329623.675,3019969.029,0.342936639,0,USD,Costa Rica,CRI
CRI_Transport Equipment,CRI_Transport Equipment,utility,TRUE,1000,2410244.401,1144242.511,0.018271316,0,USD,Costa Rica,CRI
CRI_Other Manufacturing,CRI_Other Manufacturing,manufacturing,TRUE,1000,905515.8375,491812.8386,0.087919864,0,USD,Costa Rica,CRI
CRI_Recycling,CRI_Recycling,utility,TRUE,1000,188834.0844,89102.16026,0.371258043,0,USD,Costa Rica,CRI
"CRI_Electricity, Gas and Water","CRI_Electricity, Gas and Water",utility,TRUE,1000,2074714.693,932009.9509,0.01716725,0,USD,Costa Rica,CRI
CRI_Construction,CRI_Construction,construction,TRUE,1000,5691708.175,4661453.905,0.016754491,0,USD,Costa Rica,CRI
CRI_Maintenance and Repair,CRI_Maintenance and Repair,construction,TRUE,1000,238896.5692,135284.8826,0.152181859,0,USD,Costa Rica,CRI
CRI_Wholesale Trade,CRI_Wholesale Trade,trade,TRUE,1000,6130735.058,2251477.344,0.039722309,0,USD,Costa Rica,CRI
CRI_Retail Trade,CRI_Retail Trade,trade,TRUE,1000,4123236.37,3576267.23,0.026193673,0,USD,Costa Rica,CRI
CRI_Hotels and Restraurants,CRI_Hotels and Restraurants,service,TRUE,1000,3572420.904,2788318.655,0.060180058,0,USD,Costa Rica,CRI
CRI_Transport,CRI_Transport,construction,TRUE,1000,4965670.313,1734739.444,0.244647736,0,USD,Costa Rica,CRI
CRI_Post and Telecommunications,CRI_Post and Telecommunications,service,TRUE,1000,4086243.476,1795101.107,0.085717346,0,USD,Costa Rica,CRI
CRI_Finacial Intermediation and Business Activities,CRI_Finacial Intermediation and Business Activities,service,TRUE,1000,20189147.55,8822278.971,0.013299656,0,USD,Costa Rica,CRI
CRI_Public Administration,CRI_Public Administration,service,TRUE,1000,6790029.452,6669668.11,0.012826589,0,USD,Costa Rica,CRI
"CRI_Education, Health and Other Services","CRI_Education, Health and Other Services",service,TRUE,1000,9925232.58,8975696.375,0.030763582,0,USD,Costa Rica,CRI
CRI_Private Households,CRI_Private Households,service,TRUE,1000,146982.3623,112604.8466,0.221113433,0,USD,Costa Rica,CRI
CRI_Others,CRI_Others,service,TRUE,1000,281273.7727,101344.5498,0.053076687,0,USD,Costa Rica,CRI
CRI_Re-export & Re-import,CRI_Re-export & Re-import,imports,TRUE,1000,16312.70454,1213.374349,0.925424103,0,USD,Costa Rica,CRI
HRV_Agriculture,HRV_Agriculture,agriculture,TRUE,1000,3090714.34,396500.3749,0.141251009,0,USD,Croatia,HRV
HRV_Fishing,HRV_Fishing,agriculture,TRUE,1000,217963.851,85312.96352,0.400695516,0,USD,Croatia,HRV
HRV_Mining and Quarrying,HRV_Mining and Quarrying,mining,TRUE,1000,1207773.842,28881.37093,0.243105767,0,USD,Croatia,HRV
HRV_Food & Beverages,HRV_Food & Beverages,agriculture,TRUE,1000,3493292.285,1872997.655,0.189820222,0,USD,Croatia,HRV
HRV_Textiles and Wearing Apparel,HRV_Textiles and Wearing Apparel,manufacturing,TRUE,1000,2576300.115,1423845.645,0.388527268,0,USD,Croatia,HRV
HRV_Wood and Paper,HRV_Wood and Paper,manufacturing,TRUE,1000,3030691.776,309982.893,0.51351432,0,USD,Croatia,HRV
"HRV_Petroleum, Chemical and Non-Metallic Mineral Products","HRV_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,9144848.816,1821474.14,0.516316757,0,USD,Croatia,HRV
HRV_Metal Products,HRV_Metal Products,manufacturing,TRUE,1000,2979016.335,187987.9875,0.393463492,0,USD,Croatia,HRV
HRV_Electrical and Machinery,HRV_Electrical and Machinery,utility,TRUE,1000,8131149.953,3086755.126,0.332209758,0,USD,Croatia,HRV
HRV_Transport Equipment,HRV_Transport Equipment,utility,TRUE,1000,2775529.984,1289370.334,0.165670854,0,USD,Croatia,HRV
HRV_Other Manufacturing,HRV_Other Manufacturing,manufacturing,TRUE,1000,1208228.44,655255.0348,0.209794369,0,USD,Croatia,HRV
HRV_Recycling,HRV_Recycling,utility,TRUE,1000,190121.7892,121332.6557,0.163388573,0,USD,Croatia,HRV
"HRV_Electricity, Gas and Water","HRV_Electricity, Gas and Water",utility,TRUE,1000,3923397.502,592260.4158,0.02215899,0,USD,Croatia,HRV
HRV_Construction,HRV_Construction,construction,TRUE,1000,8121522.885,4163337.426,0.029956457,0,USD,Croatia,HRV
HRV_Maintenance and Repair,HRV_Maintenance and Repair,construction,TRUE,1000,235159.5642,99365.87153,0.219788825,0,USD,Croatia,HRV
HRV_Wholesale Trade,HRV_Wholesale Trade,trade,TRUE,1000,7107519.066,1753889.079,0.07054342,0,USD,Croatia,HRV
HRV_Retail Trade,HRV_Retail Trade,trade,TRUE,1000,4194608.399,3238904.061,0.054226405,0,USD,Croatia,HRV
HRV_Hotels and Restraurants,HRV_Hotels and Restraurants,service,TRUE,1000,3867111.635,2278365.507,0.109724587,0,USD,Croatia,HRV
HRV_Transport,HRV_Transport,construction,TRUE,1000,5145346.298,1022135.053,0.25895018,0,USD,Croatia,HRV
HRV_Post and Telecommunications,HRV_Post and Telecommunications,service,TRUE,1000,3457649.901,1038475.438,0.107808698,0,USD,Croatia,HRV
HRV_Finacial Intermediation and Business Activities,HRV_Finacial Intermediation and Business Activities,service,TRUE,1000,16950437.17,6182012.233,0.025177322,0,USD,Croatia,HRV
HRV_Public Administration,HRV_Public Administration,service,TRUE,1000,7263530.894,6926019.745,0.0394018,0,USD,Croatia,HRV
"HRV_Education, Health and Other Services","HRV_Education, Health and Other Services",service,TRUE,1000,9031944.06,7753997.485,0.061269235,0,USD,Croatia,HRV
HRV_Private Households,HRV_Private Households,service,TRUE,1000,94841.73838,65716.89659,0.292823396,0,USD,Croatia,HRV
HRV_Others,HRV_Others,service,TRUE,1000,259719.2404,73827.0178,0.043629769,0,USD,Croatia,HRV
HRV_Re-export & Re-import,HRV_Re-export & Re-import,imports,TRUE,1000,25885.40589,1892.100613,0.92687346,0,USD,Croatia,HRV
CUB_Agriculture,CUB_Agriculture,agriculture,TRUE,1000,4334629.393,1305649.54,0.139631672,0,USD,Cuba,CUB
CUB_Fishing,CUB_Fishing,agriculture,TRUE,1000,427043.7535,48204.79842,0.21871706,0,USD,Cuba,CUB
CUB_Mining and Quarrying,CUB_Mining and Quarrying,mining,TRUE,1000,1188036.84,46283.38478,0.041173023,0,USD,Cuba,CUB
CUB_Food & Beverages,CUB_Food & Beverages,agriculture,TRUE,1000,7327117.039,4824424.529,0.261245701,0,USD,Cuba,CUB
CUB_Textiles and Wearing Apparel,CUB_Textiles and Wearing Apparel,manufacturing,TRUE,1000,629081.4108,366995.3055,0.078463779,0,USD,Cuba,CUB
CUB_Wood and Paper,CUB_Wood and Paper,manufacturing,TRUE,1000,1808171.156,212830.8442,0.042642652,0,USD,Cuba,CUB
"CUB_Petroleum, Chemical and Non-Metallic Mineral Products","CUB_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,4752972.547,1178331.822,0.076635884,0,USD,Cuba,CUB
CUB_Metal Products,CUB_Metal Products,manufacturing,TRUE,1000,2840771.693,76322.44916,0.560892533,0,USD,Cuba,CUB
CUB_Electrical and Machinery,CUB_Electrical and Machinery,utility,TRUE,1000,5057084.166,2630594.496,0.026396104,0,USD,Cuba,CUB
CUB_Transport Equipment,CUB_Transport Equipment,utility,TRUE,1000,2383141.39,1649507.666,0.02600072,0,USD,Cuba,CUB
CUB_Other Manufacturing,CUB_Other Manufacturing,manufacturing,TRUE,1000,831684.6871,419993.9675,0.058242655,0,USD,Cuba,CUB
CUB_Recycling,CUB_Recycling,utility,TRUE,1000,285582.7332,222764.8198,0.177974147,0,USD,Cuba,CUB
"CUB_Electricity, Gas and Water","CUB_Electricity, Gas and Water",utility,TRUE,1000,2227655.278,680373.2059,0.011008114,0,USD,Cuba,CUB
CUB_Construction,CUB_Construction,construction,TRUE,1000,8701820.436,6413383.002,0.056168899,0,USD,Cuba,CUB
CUB_Maintenance and Repair,CUB_Maintenance and Repair,construction,TRUE,1000,476806.3025,277491.0185,0.261738277,0,USD,Cuba,CUB
CUB_Wholesale Trade,CUB_Wholesale Trade,trade,TRUE,1000,10385656.24,5856169.251,0.077736619,0,USD,Cuba,CUB
CUB_Retail Trade,CUB_Retail Trade,trade,TRUE,1000,9791712.412,8328173.856,0.106494048,0,USD,Cuba,CUB
CUB_Hotels and Restraurants,CUB_Hotels and Restraurants,service,TRUE,1000,6828132.711,5378577.061,0.076144898,0,USD,Cuba,CUB
CUB_Transport,CUB_Transport,construction,TRUE,1000,5336773.746,1736199.59,0.211143601,0,USD,Cuba,CUB
CUB_Post and Telecommunications,CUB_Post and Telecommunications,service,TRUE,1000,4773253.315,2185676.056,0.07618247,0,USD,Cuba,CUB
CUB_Finacial Intermediation and Business Activities,CUB_Finacial Intermediation and Business Activities,service,TRUE,1000,21797037.42,11058662.27,0.002293451,0,USD,Cuba,CUB
CUB_Public Administration,CUB_Public Administration,service,TRUE,1000,16065813.8,15982535.1,0.004013077,0,USD,Cuba,CUB
"CUB_Education, Health and Other Services","CUB_Education, Health and Other Services",service,TRUE,1000,18824810.07,15726113.51,0.010784601,0,USD,Cuba,CUB
CUB_Private Households,CUB_Private Households,service,TRUE,1000,174702.3849,113939.5035,0.293127232,0,USD,Cuba,CUB
CUB_Others,CUB_Others,service,TRUE,1000,300699.3698,122802.3927,0.063797878,0,USD,Cuba,CUB
CUB_Re-export & Re-import,CUB_Re-export & Re-import,imports,TRUE,1000,33962.88108,1671.136922,0.950745696,0,USD,Cuba,CUB
CYP_Agriculture,CYP_Agriculture,agriculture,TRUE,1000,729896.639,164319.6381,0.130729441,0,USD,Cyprus,CYP
CYP_Fishing,CYP_Fishing,agriculture,TRUE,1000,47535.95197,7435.408589,0.175873831,0,USD,Cyprus,CYP
CYP_Mining and Quarrying,CYP_Mining and Quarrying,mining,TRUE,1000,309056.3516,20623.60151,0.105449091,0,USD,Cyprus,CYP
CYP_Food & Beverages,CYP_Food & Beverages,agriculture,TRUE,1000,1399668.902,990495.5153,0.067735825,0,USD,Cyprus,CYP
CYP_Textiles and Wearing Apparel,CYP_Textiles and Wearing Apparel,manufacturing,TRUE,1000,279537.3939,172119.5705,0.088780314,0,USD,Cyprus,CYP
CYP_Wood and Paper,CYP_Wood and Paper,manufacturing,TRUE,1000,742256.9941,80715.56357,0.092909903,0,USD,Cyprus,CYP
"CYP_Petroleum, Chemical and Non-Metallic Mineral Products","CYP_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,1879203.875,457431.1451,0.09909973,0,USD,Cyprus,CYP
CYP_Metal Products,CYP_Metal Products,manufacturing,TRUE,1000,725821.6556,56094.05578,0.077148238,0,USD,Cyprus,CYP
CYP_Electrical and Machinery,CYP_Electrical and Machinery,utility,TRUE,1000,2123064.025,1050601.477,0.07741958,0,USD,Cyprus,CYP
CYP_Transport Equipment,CYP_Transport Equipment,utility,TRUE,1000,960759.3227,632454.5028,0.072158951,0,USD,Cyprus,CYP
CYP_Other Manufacturing,CYP_Other Manufacturing,manufacturing,TRUE,1000,353348.4213,180664.1529,0.055236921,0,USD,Cyprus,CYP
CYP_Recycling,CYP_Recycling,utility,TRUE,1000,123976.7527,97926.99669,0.131108827,0,USD,Cyprus,CYP
"CYP_Electricity, Gas and Water","CYP_Electricity, Gas and Water",utility,TRUE,1000,1040058.922,338411.6083,0.001843879,0,USD,Cyprus,CYP
CYP_Construction,CYP_Construction,construction,TRUE,1000,2423650.625,1756006.693,0.005747568,0,USD,Cyprus,CYP
CYP_Maintenance and Repair,CYP_Maintenance and Repair,construction,TRUE,1000,96674.47704,61655.32196,0.112712675,0,USD,Cyprus,CYP
CYP_Wholesale Trade,CYP_Wholesale Trade,trade,TRUE,1000,2979797.227,996521.219,0.012080605,0,USD,Cyprus,CYP
CYP_Retail Trade,CYP_Retail Trade,trade,TRUE,1000,1678739.901,1522858.542,0.009923857,0,USD,Cyprus,CYP
CYP_Hotels and Restraurants,CYP_Hotels and Restraurants,service,TRUE,1000,1686036.239,1208164.936,0.012578316,0,USD,Cyprus,CYP
CYP_Transport,CYP_Transport,construction,TRUE,1000,1641184.827,525526.1904,0.063134613,0,USD,Cyprus,CYP
CYP_Post and Telecommunications,CYP_Post and Telecommunications,service,TRUE,1000,1439064.249,609159.5751,0.020219025,0,USD,Cyprus,CYP
CYP_Finacial Intermediation and Business Activities,CYP_Finacial Intermediation and Business Activities,service,TRUE,1000,7690354.656,3550593.84,0.000217722,0,USD,Cyprus,CYP
CYP_Public Administration,CYP_Public Administration,service,TRUE,1000,2976725.646,2941992.822,0.004475397,0,USD,Cyprus,CYP
"CYP_Education, Health and Other Services","CYP_Education, Health and Other Services",service,TRUE,1000,4111761.393,3828588.924,0.006803201,0,USD,Cyprus,CYP
CYP_Private Households,CYP_Private Households,service,TRUE,1000,57434.48056,47502.07035,0.158882355,0,USD,Cyprus,CYP
CYP_Others,CYP_Others,service,TRUE,1000,115020.5345,55284.40658,0.015223971,0,USD,Cyprus,CYP
CYP_Re-export & Re-import,CYP_Re-export & Re-import,imports,TRUE,1000,15685.18917,4270.337999,0.726823425,0,USD,Cyprus,CYP
CZE_Agriculture,CZE_Agriculture,agriculture,TRUE,1000,13749429.75,1618719.933,0.105554698,0,USD,Czech Republic,CZE
CZE_Fishing,CZE_Fishing,agriculture,TRUE,1000,106498.4404,30668.15876,0.544368757,0,USD,Czech Republic,CZE
CZE_Mining and Quarrying,CZE_Mining and Quarrying,mining,TRUE,1000,5339495.138,-81847.99445,0.222606608,0,USD,Czech Republic,CZE
CZE_Food & Beverages,CZE_Food & Beverages,agriculture,TRUE,1000,24554348.29,11059778.84,0.070655187,0,USD,Czech Republic,CZE
CZE_Textiles and Wearing Apparel,CZE_Textiles and Wearing Apparel,manufacturing,TRUE,1000,11552751.09,4122174.662,0.312209028,0,USD,Czech Republic,CZE
CZE_Wood and Paper,CZE_Wood and Paper,manufacturing,TRUE,1000,15951915.71,738384.1247,0.315975168,0,USD,Czech Republic,CZE
"CZE_Petroleum, Chemical and Non-Metallic Mineral Products","CZE_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,42400561.9,4145443.019,0.38884024,0,USD,Czech Republic,CZE
CZE_Metal Products,CZE_Metal Products,manufacturing,TRUE,1000,29893635.19,1787911.321,0.35340042,0,USD,Czech Republic,CZE
CZE_Electrical and Machinery,CZE_Electrical and Machinery,utility,TRUE,1000,46395725.41,13220818.61,0.368254168,0,USD,Czech Republic,CZE
